cpb,titulo,titulo_norm,pontuacao_total,n_festivais,lista_festivais,fonte,Oscar,Cannes,Berlim,Veneza,Sundance,Locarno,TIFF,San Seb.,Rotterdam,Annecy,Outros Intl,Havana,NYFF,BFI London,BAFTA,Globo de Ouro,Brasília,Gramado,Fest.Rio,Mostra SP
B1900302000000,BONI BONITA,boni bonita,2.0,2,Cine Las Americas International Film Festival | FESTIN Lisboa,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B1600043800000,TÔ RYCA!,to ryca!,2.0,1,Festival Internacional de Cinema de Miami,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B1900508000000,"PIXINGUINHA, UM HOMEM CARINHOSO","pixinguinha, um homem carinhoso",2.0,2,FESTIN Lisboa | Festival de Cinema Brésilien de Paris,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B1900205100000,FOTOGRAFAÇÃO,fotografacao,2.0,1,É Tudo Verdade,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B2000259000000,ZONA ÁRIDA,zona arida,2.0,1,Festival Internacional de Documentários e Animação de Leipzig,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B2100367400000,CURUPIRA O DEMÔNIO DA FLORESTA,curupira o demonio da floresta,2.0,1,Festival Guarnicê de Cinema,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B1800073300000,CANASTRA SUJA,canastra suja,2.0,1,Mostra Internacional de Cinema de São Paulo,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B1800202200000,DÊ LEMBRANÇAS A TODOS,de lembrancas a todos,1.5,3,Festival de Cinema Brésilien de Paris | Festival du Film Brésilien de Montreal | Panorama Internacional Coisa de Cinema,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B2100241700000,ESCRITA ÍNTIMA,escrita intima,1.0,1,INDIELISBOA - Festival Internacional de Cinema Independente,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B2100070100000,O SILÊNCIO DA CHUVA,o silencio da chuva,1.0,1,Cine Ceará,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B2000454300000,AMARRAÇÃO DO AMOR,amarracao do amor,0.5,1,Festival de Cinema Brasileiro de Miami,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B2300343300000,PEDÁGIO,pedagio,82.5,25,Festival de Cinema de Roma / Rome Film Fest | Festival de Cinema Ibero-americano de Huelva / Festival de Huelva de Cine Iberoamericano | Festival do Rio | Festival Internacional de Cinema da Índia / International Film Festival of India (IFFI Goa) | Festival Internacional de Cinema de Estocolmo / Stockholm International Film Festival | Festival Internacional de Cinema de Marraquexe / Marrakesh International Film Festival (MIFF) | Festival Internacional de Cinema de San Sebastián / Donostia Zinemaldia (SSIFF) | Festival Internacional de Cinema de Toronto / Toronto International Film Festival (TIFF) | Festival Internacional de Cinema de Vancouver / Vancouver International Film Festival (VIFF) | Festival Internacional do Novo Cinema Latino-americano (Festival de Havana) | Festival MixBrasil da Cultura da Diversidade | Mostra Internacional de Cinema de São Paulo | Academia Brasileira de Cinema (Grande Prêmio do Cinema Brasileiro) | BFI Flare: Festival de Cinema LGBTQIA+ de Londres / BFI Flare: London LGBTQIA+ Film Festival | Festival de Cinema de Miami / Miami Film Festival | Festival de Cinema de Sydney / Sydney Film Festival (SFF) | Festival Internacional de Cinema Cine Las Americas / Cine Las Americas International Film Festival | Festival Internacional de Cinema da Transilvânia / Transilvania International Film Festival (TIFF) | Festival Internacional de Cinema de Guadalajara / Festival Internacional de Cine en Guadalajara FICG | Festival Internacional de Cinema de Melbourne / Melbourne International Film Festival (MIFF) | Festival Internacional de Cinema de Punta Del Este / Festival Internacional de Cine de Punta Del Est | Festival Internacional de Cinema Latino de Los Angeles (LALIFF) | INDIELISBOA - Festival Internacional de Cinema | Llamale H - Festival Internacional de Cinema sobre Diversidade Sexual e de Gênero | South by Southwest - Festival de Cinema e TV / South by Southwest Film & TV Festival (SXSW),"Ata BRDE/FSA Desempenho Artístico 2ª Edição 2024 (ANCINE, 08/08/2025)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B2300373000000,LOS DELINCUENTES,los delincuentes,76.0,29,Festival de Cannes | Festival de Cinema BFI de Londres / BFI London Film Festival | Festival de Cinema de Denver / Denver Film Festival | Festival de Cinema de Gante / Film Festival Ghent | Festival de Cinema de Nova York / New York Film Festival (NYFF) | Festival de Cinema de Sydney / Sydney Film Festival (SFF) | Festival de Cinema de Turim / Torino Film Festival (TFF) | Festival de Cinema de Zurique / Zurich Film Festival (ZFF) | Festival de Cinema e Cultura da América Latina de Biarritz / Festival Biarritz Amérique Latine | Festival do Rio | Festival Internacional de Cinema de Busan / Busan International Film Festival (BIFF) | Festival Internacional de Cinema de Chicago / The Chicago International Film Festival | Festival Internacional de Cinema de Estocolmo / Stockholm International Film Festival | Festival Internacional de Cinema de Karlovy Vary / Karlovy Vary International Film Festival (KVIFF) | Festival Internacional de Cinema de Kerala / International Film Festival of Kerala (IFFK) | Festival Internacional de Cinema de Mar Del Plata / Festival Internacional de Cine de Mar Del Plata | Festival Internacional de Cinema de Melbourne / Melbourne International Film Festival (MIFF) | Festival Internacional de Cinema de Morelia / Festival Inernacional de Cine de Morelia (FICM) | Festival Internacional de Cinema de San Sebastián / Donostia Zinemaldia (SSIFF) | Festival Internacional de Cinema de Thessaloniki / Thessaloniki International Film Festival | Festival Internacional de Cinema de Tóquio / Tokyo International Film Festival (TIFF) | Festival Internacional de Cinema de Toronto / Toronto International Film Festival (TIFF) | Festival Internacional de Cinema de Vancouver / Vancouver International Film Festival (VIFF) | Festival Internacional de Cinema de Viena / Viennale | Festival Internacional do Novo Cinema Latino-americano (Festival de Havana) | Festival Internacional Mannheim Heidelberg (IFFMH) | Festival Internacional de Cinema de Hong Kong / Hong Kong International Film Festival | Festival Internacional de Cinema de Palm Springs / Palm Springs International Film Festival | Festival Internacional de Cinema de Roterdã / Internacional Film Festival Rotterdam (IFFR),"Ata BRDE/FSA Desempenho Artístico 2ª Edição 2024 (ANCINE, 08/08/2025)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B2200349500000,TRÊS TIGRES TRISTES,tres tigres tristes,55.0,16,Olhar de Cinema - Festival Internacional de Curitiba | Festival de Brasília do Cinema Brasileiro | Festival de Cinema de Cartagena das Índias (FICCI) | Festival de Cinema de Nova York / New York Film Festival (NYFF) | Festival de Cinema Ibero-americano de Huelva / Festival de Huelva de Cine Iberoamericano | Festival do Rio | Festival Internacional de Cinema de Berlim / Die Internationalen Filmfestspiele Berlin | Festival Internacional de Cinema de Guadalajara / Festival Internacional de Cine en Guadalajara FICG | Festival Internacional de Cinema de Viena / Viennale | Festival Internacional de Cinema do Uruguai / Festival Cinematográfico Internacional del Uruguay | Festival Internacional do Novo Cinema Latino-americano (Festival de Havana) | Frameline: Festival Internacional de Cinema LGBTQ+ de São Francisco | Mix Brasil | Panorama Internacional Coisa de Cinema | Queer Lisboa - Festival Internacional de Cinema Queer | Academia Brasileira de Cinema (Grande Prêmio do Cinema Brasileiro),"Ata BRDE/FSA Desempenho Artístico 2ª Edição 2024 (ANCINE, 08/08/2025)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B2300527400000,PUAN,puan,46.0,18,Festival de Brasília do Cinema Brasileiro | Festival de Cinema de Turim / Torino Film Festival (TFF) | Festival do Rio | Festival Internacional de Cinema de Atenas / Athens International Film Festival (AIFF) | Festival Internacional de Cinema de Mar Del Plata / Festival Internacional de Cine de Mar Del Plata | Festival Internacional de Cinema de San Sebastián / Donostia Zinemaldia (SSIFF) | Festival Internacional de Cinema de Vancouver / Vancouver International Film Festival (VIFF) | Festival Internacional de Cinema de Viena / Viennale | Festival Internacional de Cinema de Viña del Mar (FicViña) | Mostra Internacional de Cinema de São Paulo | Academia Brasileira de Cinema (Grande Prêmio do Cinema Brasileiro) | Academia de las Artes y las Ciencias Cinematograficas de España [GOYA] | Cinélatino Encontros de Cinema da Amércia Latina de Toulouse / Cinélatino - Rencontres de Toulouse | Festival de Cinema de Miami / Miami Film Festival | Festival de Cinema de Sydney / Sydney Film Festival (SFF) | Festival de Cinema e Cultura da América Latina de Biarritz / Festival Biarritz Amérique Latine | Festival Internacional de Cinema de Jeonju / Jeonju Internacional Film Festival (JIFF) | Festival Internacional de Cinema de Palm Springs / Palm Springs International Film Festival,"Ata BRDE/FSA Desempenho Artístico 2ª Edição 2024 (ANCINE, 08/08/2025)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B1900126500000,PROPRIEDADE,propriedade,33.0,10,Festival do Rio | Mostra Internacional de Cinema de São Paulo | Festival de Cinema de Istambul / Istanbul Film Festival (IKSV) | Festival de Cinema e Cultura da América Latina de Biarritz / Festival Biarritz Amérique Latine | Festival de Cinema Ibero-americano de Huelva / Festival de Huelva de Cine Iberoamericano | Festival Internacional de Cinema de Berlim / Die Internationalen Filmfestspiele Berlin | Festival Internacional de Cinema de Thessaloniki / Thessaloniki International Film Festival | Academia Brasileira de Cinema (Grande Prêmio do Cinema Brasileiro) | Festival Internacional de Cinema de Durban / Durban International Film Festival | Festival Internacional de Cinema Fantástico de Bruxelas (BIFFF),"Ata BRDE/FSA Desempenho Artístico 2ª Edição 2024 (ANCINE, 08/08/2025)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B2100484600000,TINNITUS,tinnitus,29.0,8,Festival de Cinema e Cultura da América Latina de Biarritz / Festival Biarritz Amérique Latine | Festival de Gramado | Festival Internacional de Cinema de Karlovy Vary / Karlovy Vary International Film Festival (KVIFF) | Festival Internacional de Cinema de Kerala / International Film Festival of Kerala (IFFK) | Festival Internacional de Cinema de Mar Del Plata / Festival Internacional de Cine de Mar Del Plata | Festival Internacional de Cinema do Cairo / Cairo International Film Festival (CIFF) | Mostra Internacional de Cinema de São Paulo | Cinélatino Encontros de Cinema da Amércia Latina de Toulouse / Cinélatino - Rencontres de Toulouse,"Ata BRDE/FSA Desempenho Artístico 2ª Edição 2024 (ANCINE, 08/08/2025)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B2200213000000,PELE,pele,21.0,7,Festival Internacional de Documentários de Amsterdã (IDFA) | Cinélatino Encontros de Cinema da Amércia Latina de Toulouse / Cinélatino - Rencontres de Toulouse | É Tudo Verdade – Festival Internacional de Cinema Documentário | Festival Internacional de Documentários e Curtas-Metragens de Kerala (IDSFFK) | Festival Internacional de Documentários Hot Docs | Panorama Internacional Coisa de Cinema | Festival Internacional de Cinema de Shanghai / Shanghai International Film Festival (SIFF),"Ata BRDE/FSA Desempenho Artístico 2ª Edição 2024 (ANCINE, 08/08/2025)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B2100232400000,O ACIDENTE,o acidente,20.0,10,Cine Ceará – Festival Ibero-americano de Cinema | Festival de Cinema Black Nights de Tallin / Tallinn Black Nights Film Festival (BNFF / POFF) | Festival de Cinema de Turim / Torino Film Festival (TFF) | Festival do Rio | Festival de Gramado | Festival Internacional de Cinema da Índia / International Film Festival of India (IFFI Goa) | Festival Internacional de Cinema de Beijing / Beijing International Film Festival Home | Festival Internacional de Cinema de Kerala / International Film Festival of Kerala (IFFK) | Olhar de Cinema - Festival Internacional de Curitiba | Queer Lisboa - Festival Internacional de Cinema Queer,"Ata BRDE/FSA Desempenho Artístico 2ª Edição 2024 (ANCINE, 08/08/2025)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B2300041800000,TIA VIRGÍNIA,tia virginia,13.5,4,Festival de Gramado | Mostra Internacional de Cinema de São Paulo | Academia Brasileira de Cinema (Grande Prêmio do Cinema Brasileiro) | Festival de Cinema Brasileiro de Miami / Brazilian Film Festival of Miami (BFFM),"Ata BRDE/FSA Desempenho Artístico 2ª Edição 2024 (ANCINE, 08/08/2025)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B2200114000000,QUANDO FALTA O AR,quando falta o ar,13.0,4,É Tudo Verdade – Festival Internacional de Cinema Documentário | Panorama Internacional Coisa de Cinema | Festival Internacional de Cinema e Vídeo Ambiental (FICA) | Academia Brasileira de Cinema (Grande Prêmio do Cinema Brasileiro),"Ata BRDE/FSA Desempenho Artístico 2ª Edição 2024 (ANCINE, 08/08/2025)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B2100203300000,A ALMA QUER VOAR,a alma quer voar,12.5,6,Festival de Cinema Black Nights de Tallin / Tallinn Black Nights Film Festival (BNFF / POFF) | Festival Internacional Mannheim Heidelberg (IFFMH) | Cinélatino Encontros de Cinema da Amércia Latina de Toulouse / Cinélatino - Rencontres de Toulouse | Festival de Cinema Ibero-americano de Huelva / Festival de Huelva de Cine Iberoamericano | Festival Internacional de Cinema de Kiev Molodist / Kyiv International Film Festival Molodist | Festival de Cinema Feminino / Festival de Cine de Mujeres (FEMCINE),"Ata BRDE/FSA Desempenho Artístico 2ª Edição 2024 (ANCINE, 08/08/2025)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B2300121300000,O PASTOR E O GUERRILHEIRO,o pastor e o guerrilheiro,12.0,4,Festival de Brasília do Cinema Brasileiro | Festival de Gramado | Festival do Rio | Mostra Internacional de Cinema de São Paulo,"Ata BRDE/FSA Desempenho Artístico 2ª Edição 2024 (ANCINE, 08/08/2025)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B2200272200000,VAI E VEM,vai e vem,12.0,7,Festival Internacional de Documentário e Animação de Leipzig (DOK Leipzig) | Festival Internacional de Documentários de Sheffield (Sheffield DocFest) | Festival Internacional de Documentários e Curtas-Metragens de Kerala (IDSFFK) | Olhar de Cinema - Festival Internacional de Curitiba | Cinélatino Encontros de Cinema da Amércia Latina de Toulouse / Cinélatino - Rencontres de Toulouse | Festival Internacional de Cinema de Málaga | Queer Lisboa - Festival Internacional de Cinema Queer,"Ata BRDE/FSA Desempenho Artístico 2ª Edição 2024 (ANCINE, 08/08/2025)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B2300338800000,PÉROLA,perola,9.5,5,Festival de Cinema Brasileiro de Nova York / New York Brazilian Film Festival (NYBRFF) | Festival do Rio | Festival Guarnicê de Cinema | Academia Brasileira de Cinema (Grande Prêmio do Cinema Brasileiro) | Festival Internacional de Cinema de Punta Del Este / Festival Internacional de Cine de Punta Del Est,"Ata BRDE/FSA Desempenho Artístico 2ª Edição 2024 (ANCINE, 08/08/2025)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B2300524600000,O SEQUESTRO DO VOO 375,o sequestro do voo 375,9.5,4,Festival do Rio | Mostra Internacional de Cinema de São Paulo | Academia Brasileira de Cinema (Grande Prêmio do Cinema Brasileiro) | Festival de Cinema Brasileiro de Miami / Brazilian Film Festival of Miami (BFFM),"Ata BRDE/FSA Desempenho Artístico 2ª Edição 2024 (ANCINE, 08/08/2025)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B2300212900000,MEU NOME É GAL,meu nome e gal,5.5,3,Festival do Rio | Festival Internacional do Novo Cinema Latino-americano (Festival de Havana) | Festival de Cinema Brasileiro de Miami / Brazilian Film Festival of Miami (BFFM),"Ata BRDE/FSA Desempenho Artístico 2ª Edição 2024 (ANCINE, 08/08/2025)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B2300519200000,MINHA IRMÃ E EU,minha irma e eu,4.5,2,Festival de Cinema Brasileiro de Miami / Brazilian Film Festival of Miami (BFFM) | Academia Brasileira de Cinema (Grande Prêmio do Cinema Brasileiro),"Ata BRDE/FSA Desempenho Artístico 2ª Edição 2024 (ANCINE, 08/08/2025)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B2100501800000,LA PARLE,la parle,4.0,1,Mostra Internacional de Cinema de São Paulo,"Ata BRDE/FSA Desempenho Artístico 2ª Edição 2024 (ANCINE, 08/08/2025)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B2300023700000,"RIO, NEGRO","rio, negro",4.0,3,Festival Internacional de Cinema Político / Festival Internacional de Cine Político (FICiP) | Festival Guarnicê de Cinema | Cinélatino Encontros de Cinema da Amércia Latina de Toulouse / Cinélatino - Rencontres de Toulouse,"Ata BRDE/FSA Desempenho Artístico 2ª Edição 2024 (ANCINE, 08/08/2025)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
